id,group
3573735,B
3573831,A
3573963,B
3573987,B
3574004,B
3574034,A
3574059,A
3574190,B
3574429,A
3574521,A
3574574,B
3574604,A
3574606,B
3574880,B
3575180,B
3575293,A
3575315,A
3575432,B
3575496,B
3575530,B
3575674,B
3575692,A
3575764,A
3575864,B
3575870,A
3576032,B
3576067,A
3576248,A
3576304,A
3576416,A
3576687,B
3576810,A
3576822,B
3576825,B
3576839,A
3576961,A
3577127,B
3577239,A
3577257,B
3577506,A
3577747,B
3577911,B
3578078,A
3578315,B
3578368,A
3578458,A
3579276,A
3579297,B
3579679,A
3579833,B
3579924,B
3580140,A
3580327,B
3580383,B
3580577,B
3580894,A
3580921,B
3581055,A
3581131,B
3581259,B
3581383,A
3581395,A
3581556,A
3581817,B
3582211,B
3582216,B
3582305,A
3582578,B
3582873,A
3582926,B
3583632,A
3583797,A
3583873,A
3583875,A
3583899,A
3583942,A
3584011,A
3584018,B
3584077,A
3584081,A
3584134,B
3584201,A
3584265,A
3584288,A
3584304,B
3584327,A
3584470,A
3584710,B
3584744,A
3584779,A
3584786,A
3584917,A
3585024,A
3585134,A
3585251,B
3585832,A
3585863,A
3586141,A
3586143,A
3586293,A
3586374,B
3586377,A
3586401,B
3586447,B
3586485,A
3586507,B
3586550,B
3586557,A
3586784,A
3586814,A
3587253,A
3587282,B
3587388,B
3587562,B
3587579,A
3587652,B
3587696,A
3587981,A
3588090,B
3588094,B
3588101,A
3588105,B
3588218,A
3588273,A
3588322,A
3588414,A
3588517,A
3588552,B
3588783,A
3588799,B
3588841,B
3588955,A
3589055,B
3589367,B
3589474,A
3589558,A
3589564,B
3589570,B
3589764,A
3589779,B
3589926,B
3590019,A
3590061,B
3590075,B
3590340,A
3590494,A
3590556,B
3590621,A
3590709,A
3590776,B
3590817,A
3590995,B
3591205,A
3591452,A
3591564,A
3592121,A
3592159,A
3592444,B
3592537,B
3592570,B
3592575,B
3592656,A
3592657,B
3592663,A
3592994,A
3593178,B
3593188,A
3593226,A
3593528,B
3593547,A
3593568,B
3593746,B
3593869,B
3593937,A
3593943,A
3594051,B
3594103,A
3594230,B
3594534,B
3594610,B
3594770,B
3594801,B
3594896,A
3594931,B
3595045,A
3595136,A
3595374,A
3596009,B
3596182,B
3596305,B
3596323,A
3596573,B
3596900,A
3596901,B
3596912,B
3597051,A
3597105,A
3597275,A
3597329,A
3597873,B
3598075,A
3598202,A
3598323,B
3598344,B
3598384,A
3598397,A
3598448,A
3598514,A
3598569,A
3598629,B
3598639,A
3598699,A
3598726,A
3598821,B
3599148,A
3599156,B
3599181,B
3599192,B
3599198,A
3599208,A
3599259,B
3599266,B
3599307,B
3599390,B
3599522,B
3599566,B
3599597,B
3599885,A
3600006,A
3600037,B
3600163,A
3600294,A
3600478,A
3600709,B
3600872,A
3600888,B
3601090,A
3601132,B
3601191,A
3601438,A
3601485,B
3601490,B
3601611,A
3601636,B
3601803,B
3601980,A
3602090,A
3602097,B
3602226,A
3602229,A
3602481,B
3602558,A
3602616,A
3603002,B
3603310,A
3603743,B
3603972,A
3604015,B
3604417,A
3604850,A
3605244,A
3605362,A
3605457,B
3605495,A
3605661,A
3605985,A
3605991,B
3606198,A
3606361,B
3606872,B
3607016,B
3607072,B
3607543,A
3607845,A
3608330,A
3608360,B
3608372,A
3608562,A
3608805,A
3608895,B
3608947,B
3609090,A
3609140,A
3609316,A
3609344,A
3609453,B
3609481,B
3609536,B
3609753,B
3609883,A
3610073,B
3610110,B
3610228,B
3610485,B
3610541,B
3610547,B
3610589,A
3610619,A
3610905,B
3610961,A
3611069,B
3611128,B
3611168,B
3611190,A
3611329,A
3611397,B
3611532,A
3611576,B
3611661,B
3611666,A
3611695,A
3611730,B
3611771,A
3611806,A
3611885,B
3612365,B
3612447,B
3612724,A
3612744,B
3612759,A
3612764,A
3612768,B
3612772,A
3612796,A
3612797,B
3612827,B
3613040,B
3613041,A
3613172,A
3613307,A
3613468,B
3613472,A
3613493,A
3613498,B
3613520,B
3613566,A
3613655,B
3613750,A
3613797,B
3614105,B
3614374,A
3614418,A
3614563,A
3614622,B
3614924,A
3615345,B
3615706,B
3615779,A
3615982,B
3616155,B
3616293,A
3616690,A
3616698,A
3616700,B
3616729,A
3616814,B
3617118,A
3617126,A
3617182,B
3617263,A
3617442,B
3617453,A
3617623,B
3617889,B
3617898,B
3618315,A
3618650,B
3618699,A
3618764,B
3618871,A
3619120,A
3619260,B
3619307,A
3619344,A
3619546,B
3619574,B
3619586,A
3619602,B
3619648,A
3619681,B
3619884,A
3620028,A
3620291,B
3620436,A
3620572,A
3620616,A
3620665,B
3620707,A
3620720,A
3621220,A
3621339,A
3621354,B
3621451,B
3621647,B
3621748,A
3621811,B
3621873,A
3621939,B
3622175,B
3622259,A
3622448,A
3622510,B
3622791,B
3622814,A
3623030,A
3623331,B
3623339,A
3623355,B
3623574,A
3623841,A
3623879,A
3623941,B
3624562,A
3624613,B
3624765,B
3624786,B
3624820,B
3625080,B
3625275,B
3626104,B
3626171,A
3626775,B
3626906,B
3627104,B
3627323,A
3627474,B
3627629,A
3627839,A
3627899,B
3628275,B
3628584,A
3628615,A
3628721,A
3628758,B
3628767,B
3628769,B
3628810,B
3628882,B
3628972,A
3629014,A
3629037,B
3629115,A
3629127,A
3629136,B
3629202,A
3629208,A
3629495,A
3629763,B
3629784,A
3630150,A
3630394,B
3630415,B
3630528,A
3630639,A
3630859,B
3630898,A
3631246,B
3631301,B
3631303,A
3631314,A
3631365,A
3631549,A
3631580,A
3631644,B
3631934,B
3632425,B
3632766,A
3633213,B
3634258,A
3634286,A
3634303,A
3634345,B
3634632,B
3634643,B
3634686,A
3635104,A
3635656,A
3635729,A
3635790,A
3635886,A
3635955,A
3636054,A
3636087,A
3636546,B
3636547,B
3636565,B
3636569,A
3636588,A
3636607,A
3636727,A
3636957,B
3637099,A
3637690,B
3637766,B
3637983,B
3638434,B
3638590,B
3638877,B
3638956,B
3639000,B
3639067,A
3639101,A
3639233,A
3639272,A
3639305,B
3639497,A
3639582,A
3639622,A
3639734,B
3639743,A
3639752,A
3639916,B
3640035,B
3640256,B
3640303,B
3640330,B
3640531,A
3640633,A
3640643,B
3640664,A
3640754,A
3640769,B
3640808,B
3641039,A
3641226,A
3641754,A
3641764,B
3641857,A
3641962,A
3641989,B
3641995,B
3642066,B
3642094,B
3642213,A
3642457,B
3642536,B
3642580,B
3642796,A
3643180,A
3643450,A
3643550,B
3644198,A
3644447,B
3644549,A
3645415,A
3645811,B
3645894,B
3646224,A
3646276,B
3646282,B
3646289,A
3646356,B
3646449,A
3646463,B
3646569,A
3646751,A
3646987,A
3647153,A
3647295,A
3647330,A
3647523,B
3648252,A
3648458,A
3648512,A
3648719,A
3649036,A
3649173,A
3649403,B
3649670,A
3650199,A
3650227,A
3650304,A
3650638,A
3650781,B
3650945,B
3651013,A
3651024,A
3651108,A
3651200,A
3651283,A
3651480,B
3651606,B
3651755,B
3652064,A
3652289,B
3652428,A
3652476,B
3652606,A
3653734,A
3653968,A
3654383,A
3654398,B
3654407,A
3654449,B
3654612,B
3654728,B
3654744,B
3654768,A
3654851,A
3654877,A
3654916,A
3655136,B
3655143,B
3655149,B
3655290,A
3655340,B
3655631,A
3655638,A
3655662,B
3655663,A
3655664,B
3655754,B
3656035,B
3656135,A
3656146,B
3656280,A
3656386,A
3656623,A
3656673,A
3656739,B
3656756,B
3656757,B
3656936,A
3657225,B
3657264,A
3657499,A
3657585,B
3657616,B
3657637,A
3658139,A
3658276,B
3658467,A
3658536,B
3658647,B
3658821,B
3658851,A
3658923,B
3659151,A
3659323,B
3659337,A
3659357,A
3659383,B
3659419,A
3659495,B
3659563,B
3659811,A
3659847,A
3659859,B
3659880,B
3660118,A
3660181,A
3660221,B
3660352,B
3660395,B
3660654,B
3660749,B
3660771,A
3660832,A
3660980,A
3661151,B
3661159,B
3661363,A
3661378,B
3661486,A
3661646,B
3662174,A
3662506,B
3662598,A
3662607,B
3662637,A
3662690,A
3662703,B
3662806,A
3662833,A
3662843,B
3662888,B
3662905,A
3663147,B
3663575,B
3663756,A
3663765,B
3663775,B
3663830,B
3663831,A
3664048,B
3664218,B
3664387,A
3664448,B
3664517,A
3664525,A
3664627,B
3664881,A
3664902,A
3665033,A
3665305,A
3665733,A
3665789,B
3665861,A
3665905,B
3665956,A
3666074,A
3666226,B
3666899,B
3666919,A
3666927,B
3667022,A
3667460,B
3667684,A
3667721,B
3667791,A
3667907,B
3667915,B
3667986,A
3668136,A
3668138,B
3668419,A
3668446,B
3668451,B
3668494,A
3668543,B
3668941,A
3669129,B
3669493,A
3669562,B
3669669,A
3669856,B
3670064,A
3670170,A
3670181,A
3670193,A
3670229,A
3670539,A
3670568,B
3670862,A
3671311,B
3671444,A
3671456,A
3671541,A
3671542,B
3671714,A
3671925,B
3671931,B
3671971,A
3671988,A
3672089,A
3672275,A
3672313,A
3672498,B
3672842,B
3673057,B
3673231,A
3673570,A
3673610,A
3673622,B
3674019,B
3674031,B
3674442,A
3674545,A
3674746,A
3674799,B
3674995,B
3675097,A
3675179,A
3675265,B
3675304,B
3675703,A
3675728,A
3675815,B
3675892,A
3676089,A
3676242,B
3676444,A
3676619,A
3677080,A
3677099,A
3677443,A
3677567,A
3677691,A
3677807,B
3677851,B
3677875,B
3678036,A
3678070,A
3678192,A
3678208,A
3678213,A
3678316,A
3678330,B
3678557,B
3678718,B
3678766,B
3678822,A
3678909,B
3678933,A
3679149,A
3679272,B
3679351,A
3679359,A
3679379,A
3679465,A
3679478,B
3679541,A
3679860,B
3680367,A
3680817,A
3680870,A
3681145,A
3681166,A
3681227,B
3681272,A
3681375,B
3681740,B
3681771,A
3682050,B
3682099,B
3682111,B
3682130,A
3682225,A
3682442,B
3682593,A
3682701,A
3683076,A
3683164,A
3683357,A
3683598,A
3683654,A
3683666,A
3683703,A
3683720,B
3684213,B
3684254,A
3684459,A
3684496,A
3684644,B
3684753,B
3685100,A
3685505,B
3685911,A
3686067,A
3686145,A
3686531,A
3686744,B
3686941,A
3686997,B
3687019,B
3687038,A
3687052,B
3687095,A
3687445,A
3687513,B
3687550,B
3687692,A
3688518,A
3688888,A
3689031,B
3689361,B
3689419,B
3689498,A
3689675,B
3689746,A
3689863,A
3690092,B
3690305,B
3690500,B
3690891,B
3691053,B
3691178,A
3691199,B
3691280,A
3691411,A
3691455,A
3691471,B
3691482,B
3691522,A
3692229,B
3692524,A
3692554,A
3692571,A
3692655,A
3692808,A
3692983,B
3692997,A
3693060,B
3693096,A
3693195,B
3693488,B
3694100,B
3694142,A
3694430,A
3694499,B
3694516,A
3694686,A
3695137,B
3695174,A
3695776,B
3696542,A
3696699,A
3696772,A
3696817,A
3697069,A
3697076,B
3697339,B
3697689,B
3697820,A
3697921,B
3698417,B
3698697,A
3699027,A
3699050,B
3699135,B
3699349,B
3699471,B
3700116,A
3700969,B
3701019,A
3701038,A
3701039,B
3701063,B
3701574,B
3701674,B
3701687,A
3701826,A
3701831,A
3702072,B
3702078,B
3702228,B
3702322,B
3702993,B
3703013,B
3703129,A
3703246,A
3703285,B
3703458,A
3703483,B
3703519,B
3703993,B
3704004,A
3704193,A
3704324,A
3704464,B
3704715,B
3704808,A
3704859,A
3704878,B
3705156,A
3705214,B
3705221,A
3705295,B
3705534,A
3705799,A
3705938,A
3705954,B
3705995,A
3706456,B
3706523,A
3706700,B
3706859,A
3706867,A
3707409,A
3707887,B
3707983,A
3708017,A
3708019,B
3708635,A
3708969,A
3709136,A
3709343,A
3709490,A
3709676,B
3710369,A
3710995,B
3711029,A
3711161,B
3711212,B
3711255,A
3711439,A
3711650,A
3711825,B
3711986,A
3712005,B
3712046,A
3712069,A
3712248,A
3712249,A
3712289,B
3712314,B
3712385,B
3712510,B
3712590,B
3712656,B
3712765,A
3712773,A
3713135,A
3713840,A
3713915,B
3714529,B
3714547,B
3714580,B
3714866,A
3715081,A
3715173,B
3715334,A
3715468,B
3715479,A
3715484,B
3715547,B
3716435,A
3716657,A
3716665,A
3716701,A
3716809,B
3717208,A
3717353,A
3717584,B
3717766,A
3717780,B
3718180,A
3718417,A
3718545,A
3718549,A
3718556,B
3718961,A
3718968,A
3719606,A
3719634,A
3720001,B
3720082,A
3720416,A
3720464,A
3720661,A
3720808,A
3720816,B
3720824,B
3720857,A
3720864,A
3721368,B
3721374,A
3721510,A
3721749,A
3721778,B
3721800,A
3722215,A
3722356,B
3722437,B
3722457,B
3723254,B
3723336,A
3724209,A
3724750,A
3724753,B
3724845,B
3724943,B
3725029,B
3725100,B
3725116,B
3725143,B
3725278,A
3725294,B
3725459,B
3725485,A
3725572,A
3725626,B
3725637,A
3725880,A
3725913,A
3725973,B
3726007,A
3726045,B
3726383,B
3726876,B
3726899,B
3727355,B
3727399,A
3727471,A
3727506,B
3727544,A
3728031,A
3728516,A
3728635,A
3728704,B
3728787,B
3729071,B
3729159,A
3729321,A
3729328,A
3729362,A
3729516,B
3729585,A
3729612,A
3729618,A
3729733,A
3729941,B
3730174,B
3730236,A
3730457,A
3730523,B
3730724,B
3730726,A
3730808,A
3730817,A
3730818,B
3730883,A
3730890,B
3730955,B
3730982,B
3731425,A
3731448,A
3731481,B
3731494,A
3731501,B
3731530,A
3731676,B
3731698,A
3731775,A
3731813,B
3731831,B
3731853,A
3731888,A
3732072,B
3732157,B
3732158,A
3732774,A
3733067,A
3733603,A
3733702,A
3733740,A
3733932,B
3733996,B
3734031,B
3734378,A
3734620,B
3734622,B
3734626,B
3734637,A
3734653,A
3734657,B
3734690,A
3734780,B
3735191,B
3735204,B
3735245,B
3735248,A
3735437,A
3735504,B
3735528,A
3735612,B
3735770,B
3736016,A
3736137,A
3736171,B
3736247,A
3736286,A
3736392,A
3736395,B
3736437,B
3736543,A
3736708,B
3736764,A
3736803,B
3736878,A
3737186,A
3737205,B
3737243,A
3737287,A
3737461,B
3737499,A
3737527,A
3737603,B
3737785,B
3737854,A
3737899,B
3737908,A
3738096,B
3738305,A
3739512,A
3739973,A
3740119,B
3740228,B
3740248,A
3740381,A
3740862,B
3741243,B
3741253,B
3741713,A
3741749,B
3742214,B
3743642,A
3744005,B
3744178,A
3744619,A
3744875,B
3745375,B
3745552,B
3746282,A
3746315,B
3746579,A
3746609,B
3746819,A
3747805,A
3747879,A
3748030,B
3748040,B
3748144,B
3748148,A
3748492,A
3748659,A
3748746,B
3749147,A
3749703,A
3749740,A
3749796,B
3749810,B
3749832,B
3749871,A
3749969,B
3750032,B
3750037,A
3750081,A
3750149,A
3750166,B
3750315,A
3750521,A
3750640,A
3750759,A
3750802,A
3751007,B
3751021,A
3751163,A
3751329,B
3751399,B
3751454,B
3751468,A
3752087,A
3752321,B
3752424,A
3752637,B
3752929,A
3753133,B
3753157,B
3753322,A
3753413,B
3753624,A
3753750,A
3753767,B
3753774,B
3753781,B
3753814,B
3753893,A
3754126,A
3754384,B
3754391,A
3754552,B
3754725,B
3754860,B
3755414,A
3755447,B
3755891,B
3756061,A
3756282,A
3756982,B
3757064,B
3757114,A
3757120,A
3757726,A
3758017,B
3758069,B
3758083,B
3758365,A
3758414,A
3758876,B
3759247,B
3759831,A
3759915,B
3759969,A
3760041,A
3760290,B
3760463,B
3760498,B
3760519,B
3760546,B
3760828,A
3761021,B
3761049,B
3761133,B
3761148,B
3761242,B
3761260,B
3761335,B
3761427,B
3761444,B
3761588,A
3761598,B
3761912,B
3761916,B
3762081,B
3762082,B
3762128,B
3762150,B
3762190,A
3762201,A
3762221,A
3762259,A
3762315,A
3762553,A
3762810,B
3762992,B
3763034,B
3763056,A
3763107,A
3763188,B
3763418,A
3763442,A
3763495,A
3763603,A
3763717,A
3763751,A
3763964,B
3764071,B
3764189,A
3764318,A
3764327,B
3764445,A
3764556,B
3764822,A
3764850,A
3765234,A
3765312,A
3765533,B
3766045,B
3766115,B
3766401,B
3766503,B
3766557,A
3766588,B
3766698,B
3767128,A
3767152,A
3767183,A
3767337,B
3767439,B
3767565,B
3767577,A
3767582,B
3767585,A
3767775,A
3767808,A
3767911,A
3768169,A
3768214,A
3768221,B
3768250,B
3769102,B
3769116,A
3769188,A
3769200,A
3769420,B
3769664,B
3769894,B
3770022,A
3770290,A
3771202,B
3771304,B
3771785,A
3772270,A
3772408,B
3772487,B
3772613,B
3772619,A
3772653,B
3772716,A
3772718,A
3772819,A
3772890,A
3772949,A
3773403,A
3773518,B
3773551,A
3774061,A
3774087,B
3774090,B
3774205,B
3774245,B
3774334,A
3774405,B
3774458,A
3774554,B
3774792,A
3775284,B
3775301,B
3775302,B
3775328,A
3775390,B
3775408,A
3775419,A
3775585,B
3775587,B
3775636,B
3775781,B
3776167,A
3776366,A
3776379,A
3776544,A
3776785,A
3776791,A
3776808,B
3776819,A
3776906,A
3776973,A
3777182,A
3777272,A
3777300,B
3777341,A
3777348,A
3777352,B
3777354,A
3777381,B
3777401,B
3777647,B
3777655,B
3777663,B
3777666,B
3777792,B
3778251,A
3778409,A
3778449,A
3778454,A
3778565,A
3778631,B
3779280,B
3779574,B
3779628,A
3779649,A
3780015,B
3780069,A
3780251,B
3780257,A
3780299,B
3780349,B
3780649,B
3780765,A
3780820,B
3781088,A
3781092,A
3781125,B
3781136,A
3781147,A
3781157,B
3781320,A
3781340,B
3781575,B
3781609,A
3781719,B
3782125,A
3782152,B
3782155,A
3782323,B
3782379,B
3782486,B
3782914,A
3782922,A
3782948,A
3783061,A
3783158,A
3783392,B
3783519,A
3783556,A
3783657,B
3783696,A
3783821,A
3784164,B
3784176,A
3784185,B
3784195,A
3784250,B
3784421,A
3784717,A
3784890,A
3785176,A
3785422,B
3785447,A
3785524,B
3785529,B
3785773,A
3785835,B
3785859,B
3785878,B
3785960,B
3786062,A
3786267,A
3786645,A
3786781,B
3786815,A
3786875,B
3787084,A
3787241,B
3787300,B
3787431,B
3787537,A
3787723,A
3787726,B
3787733,B
3787783,A
3788369,B
3788711,A
3788830,B
3788883,B
3789044,B
3789060,A
3789228,A
3789303,B
3789464,B
3790201,B
3790449,A
3790466,A
3790480,A
3790505,B
3790551,B
3790623,B
3790639,A
3791349,A
3791522,B
3791984,B
3792220,A
3792309,A
3792532,B
3792534,A
3792613,B
3792637,A
3793294,B
3793296,B
3793303,A
3793347,B
3793363,A
3793408,A
3793608,A
3793610,B
3793612,A
3793788,A
3793938,A
3794122,B
3794217,B
3794245,A
3794651,A
3795110,B
3795695,A
3796173,B
3796590,A
3796768,B
3796804,A
3797071,A
3797096,B
3797460,B
3798019,A
3798230,B
3798434,A
3798693,B
3798769,A
3798814,A
3799141,B
3799209,A
3799210,B
3799213,B
3799321,B
3800029,B
3800407,A
3800605,B
3800815,A
3800951,B
3801016,B
3801027,B
3801053,A
3801216,A
3801288,A
3801321,B
3801332,B
3801385,B
3801517,B
3801605,B
3801615,A
3801746,A
3802088,A
3802161,B
3802243,A
3802388,A
3802551,B
3802907,B
3802966,B
3803172,B
3803302,B
3803418,A
3803432,B
3804192,A
3804228,B
3804356,B
3804386,B
3804631,B
3804908,B
3804948,A
3804962,B
3805019,B
3805029,B
3805131,B
3805148,B
3805205,B
3805223,A
3805242,A
3805301,B
3805428,A
3805496,A
3805558,B
3805734,B
3805984,A
3806556,A
3806564,B
3806599,B
3806606,B
3806814,B
3806884,A
3806942,B
3806963,B
3806972,A
3807000,A
3807108,A
3807444,B
3807501,B
3807842,A
3807967,A
3808034,A
3808146,A
3808223,A
3808621,A
3808915,B
3809310,B
3809334,A
3809375,A
3809622,B
3809731,A
3809803,A
3809904,A
3809919,A
3810472,A
3810695,B
3811051,A
3811071,A
3811391,A
3811437,A
3811548,B
3811589,B
3811618,A
3811665,B
3811803,B
3811877,B
3811962,A
3812038,A
3812405,B
3812997,A
3813442,A
3813445,B
3813632,B
3813752,A
3813818,B
3813966,B
3814014,A
3814039,A
3814113,A
3814160,A
3814286,A
3814292,A
3814354,A
3814368,A
3814379,A
3814401,A
3814618,A
3814653,A
3814758,B
3815032,A
3815051,A
3815245,B
3815455,A
3815654,A
3815984,A
3816121,B
3816138,B
3816486,A
3816756,A
3816913,B
3816993,A
3817167,B
3817279,A
3817549,A
3817778,A
3818058,A
3818688,A
3818969,B
3819259,A
3819640,A
3819777,A
3819824,B
3820153,A
3820439,A
3820878,A
3820913,A
3820914,B
3821077,A
3821180,A
3821501,B
3821826,A
3822212,B
3822219,B
3822321,A
3822438,A
3822616,B
3822632,A
3822682,A
3822698,A
3822885,A
3823102,A
3823262,A
3823268,A
3823299,B
3823504,A
3823646,A
3823757,A
3823818,A
3824270,A
3824727,A
3824738,A
3824761,B
3824832,A
3825417,A
3825448,B
3825570,A
3825812,A
3825844,B
3825962,A
3825991,B
3826663,A
3826826,B
3826886,A
3827003,B
3827194,B
3827291,A
3827329,B
3827354,A
3827386,B
3827393,B
3827604,B
3828105,A
3828130,B
3828533,B
3828608,A
3829027,A
3829352,B
3829382,B
3829424,B
3829429,A
3829528,A
3829928,B
3830408,A
3830619,A
3830841,B
3830844,A
3831590,A
3831784,A
3831810,A
3831889,B
3832105,B
3832613,B
3833292,A
3833787,B
3833919,B
3834296,B
3834345,B
3834898,A
3835039,B
3835212,A
3835376,A
3835820,A
3836319,A
3836348,B
3836486,B
3836678,B
3836680,B
3836684,B
3836723,B
3836755,A
3836810,B
3836954,B
3837018,B
3837054,B
3837106,A
3837385,A
3837670,A
3837894,A
3838269,B
3838325,B
3838345,A
3838725,A
3839625,B
3839786,A
3839856,A
3839904,A
3839966,A
3840756,B
3840780,B
3840798,B
3840807,A
3840857,B
3840866,A
3840949,A
3841293,A
3841352,A
3841432,A
3841721,B
3842291,A
3843112,A
3843299,B
3843312,B
3843415,A
3843464,B
3843480,B
3843484,A
3843491,B
3843496,A
3843500,B
3843669,A
3843827,A
3843859,A
3843896,B
3843961,A
3844061,B
3844230,B
3844259,B
3844480,A
3844528,A
3844973,A
3845038,B
3845511,A
3845701,B
3845821,A
3845937,B
3846410,A
3846592,B
3846744,B
3846873,B
3846971,B
3847477,B
3847678,B
3847719,B
3847750,B
3848044,B
3848051,B
3848214,B
3848458,B
3848485,A
3848524,B
3848546,A
3848590,B
3849145,B
3849274,B
3849496,B
3850086,B
3850101,A
3850131,B
3850179,A
3850212,B
3850263,B
3850317,A
3850355,B
3850400,A
3850550,A
3851033,A
3851267,B
3851300,B
3851308,B
3851348,A
3851370,A
3851453,B
3851668,A
3852173,B
3852275,B
3852607,A
3852674,A
3852686,A
3853476,A
3853605,B
3853806,B
3854113,B
3854648,A
3854663,A
3854879,B
3854936,B
3855059,B
3855259,B
3855336,A
3855649,B
3855754,A
3855788,B
3855833,B
3855908,B
3855976,B
3856060,B
3856357,B
3856422,B
3856587,A
3856741,B
3856776,B
3857249,B
3857380,B
3857580,A
3858068,B
3858259,A
3858276,B
3858921,B
3859415,B
3859646,B
3860043,A
3860087,B
3860199,A
3860323,B
3860424,B
3860636,B
3860692,B
3861221,B
3861335,A
3861459,A
3861689,A
3862292,B
3862298,B
3862653,B
3862691,B
3862945,B
3863113,A
3863185,B
3863187,B
3863379,A
3863414,B
3863937,B
3863973,A
3864204,A
3864651,A
3864657,B
3864731,A
3864764,A
3865304,A
3865537,A
3865625,B
3865658,B
3865798,A
3865966,B
3866017,A
3866074,A
3866094,A
3866308,B
3866618,A
3866704,B
3866711,A
3866741,A
3866745,B
3866793,B
3866798,A
3866852,A
3866890,B
3866892,A
3866936,A
3866964,A
3866965,B
3867024,A
3867101,B
3867146,B
3867176,B
3867328,B
3867567,B
3867712,B
3868061,A
3868152,A
3868262,A
3868315,B
3868450,B
3868456,B
3868490,B
3868502,A
3868817,B
3868911,A
3869005,B
3869063,B
3869326,B
3869336,B
3869733,A
3869746,A
3869801,B
3869990,B
3870299,B
3870424,B
3870456,A
3870534,B
3870539,B
3870754,B
3870789,B
3870793,A
3870827,A
3870837,A
3871245,A
3871272,A
3871371,B
3871843,A
3871860,A
3871875,A
3872058,B
3872111,B
3872385,B
3872401,B
3872438,A
3872515,A
3872612,B
3872742,B
3872758,A
3872761,A
3872827,A
3873149,B
3873355,B
3873380,A
3873471,B
3873598,A
3873707,B
3873741,A
3873895,B
3873996,A
3874203,B
3874340,A
3874389,A
3874394,A
3874439,B
3874812,A
3875043,A
3875149,B
3875317,B
3875357,A
3875441,A
3875455,B
3875576,B
3875734,B
3875783,A
3875792,B
3875972,A
3876057,A
3876121,A
3876344,B
3876345,B
3876471,B
3876643,A
3876872,B
3877599,A
3877761,B
3877806,B
3877808,B
3878414,A
3878458,B
3878461,B
3879032,B
3879149,B
3879545,A
3879661,B
3879993,B
3879999,A
3880014,A
3880063,B
3880241,A
3880384,A
3880390,A
3880846,B
3880914,A
3880992,B
3881545,B
3881637,B
3881835,B
3881838,A
3881976,A
3882017,A
3882311,B
3882331,B
3882792,A
3882838,A
3882903,A
3883382,B
3883671,A
3883779,A
3884014,A
3884120,A
3884442,B
3884618,A
3884683,A
3884827,B
3884911,A
3885006,B
3885030,A
3885583,A
3885835,A
3885886,A
3886329,B
3886378,A
3886462,A
3886671,A
3886935,A
3886964,A
3887166,A
3887355,B
3887469,A
3887627,B
3887997,A
3888094,A
3888098,B
3888103,B
3888179,A
3888238,A
3888292,A
3888868,A
3889080,B
3889173,B
3889295,B
3889611,A
3889659,B
3889759,A
3890194,B
3890326,A
3890606,B
3890614,A
3890615,B
3890617,B
3890924,B
3890972,A
3891050,B
3891231,A
3891293,A
3891392,A
3891447,B
3891589,B
3891598,A
3891616,B
3891845,B
3891956,A
3891996,B
3892114,B
3892163,B
3892579,A
3892764,B
3892771,A
3892774,A
3893143,B
3893168,A
3893173,B
3893189,A
3893317,A
3893751,B
3893996,B
3894475,B
3894526,B
3894649,B
3894853,A
3894993,B
3895084,A
3895212,A
3895227,A
3895291,A
3895333,A
3895335,A
3895417,A
3895541,A
3895822,A
3895873,A
3895950,A
3895952,A
3896007,A
3896020,A
3896154,B
3896249,A
3896297,B
3896525,A
3896714,A
3896805,A
3896869,A
3896914,A
3897121,B
3897148,B
3897580,A
3897899,A
3898099,A
3898138,A
3898338,B
3898769,B
3898830,A
3898866,B
3899132,B
3899406,B
3899661,A
3899717,A
3899889,B
3899907,B
3899932,B
3899974,B
3900200,A
3900254,B
3900265,A
3900356,A
3900680,B
3901346,A
3901508,B
3901561,A
3901594,A
3901747,A
3901770,B
3901888,A
3902394,A
3902491,B
3902674,A
3902680,A
3902719,B
3902928,A
3902982,B
3903332,A
3903655,A
3903901,A
3904135,A
3904353,B
3904381,B
3904698,A
3904760,A
3905160,A
3905213,B
3905249,B
3905448,A
3905456,A
3905774,B
3905967,B
3906129,A
3906514,A
3906833,B
3906852,B
3907027,A
3907424,A
3907544,B
3907560,B
3907674,B
3907831,A
3908153,B
3908295,B
3908466,A
3908473,A
3908511,A
3908644,B
3908904,B
3909402,A
3909592,A
3909643,A
3909799,A
3910234,A
3910240,A
3910419,A
3910445,B
3910454,A
3910507,A
3910510,B
3910567,A
3910596,B
3910622,A
3910705,A
3910719,B
3911124,A
3911351,A
3911635,A
3911836,B
3912072,A
3912335,A
3912877,A
3913123,B
3913237,B
3913627,A
3913733,B
3913749,B
3913931,B
3914712,A
3914758,A
3914782,B
3914866,B
3915066,B
3915077,B
3915142,A
3915361,B
3915487,B
3915721,A
3915838,B
3915877,A
3915883,A
3916109,B
3916126,B
3916177,B
3916342,B
3916358,A
3916505,A
3916611,B
3916615,A
3916680,B
3916750,B
3916836,B
3916876,A
3917152,A
3917238,B
3917519,A
3917602,B
3917740,A
3917812,B
3917850,A
3918072,B
3918080,A
3918152,B
3918170,B
3918204,B
3918281,A
3918771,A
3918833,A
3919499,A
3919731,B
3919836,A
3920027,B
3920081,B
3920088,A
3920181,A
3920204,A
3920346,A
3920477,B
3920514,B
3920651,B
